Product ID,Failure Type
H35949,No Failure
L53716,No Failure
M21397,No Failure
L53718,No Failure
L53719,No Failure
M21400,Power Failure
L53721,No Failure
L53722,No Failure
L53723,No Failure
M21404,No Failure
M21405,No Failure
M21406,No Failure
L53727,No Failure
L53728,No Failure
H35963,No Failure
L53730,No Failure
L53731,No Failure
L53732,No Failure
L53733,No Failure
M21414,No Failure
H35969,No Failure
L53736,No Failure
M21417,No Failure
M21418,No Failure
H35973,No Failure
L53740,No Failure
L53741,No Failure
M21422,No Failure
L53743,No Failure
L53744,No Failure
L53745,No Failure
L53746,No Failure
M21427,No Failure
L53748,No Failure
M21429,No Failure
L53750,No Failure
M21431,No Failure
L53752,No Failure
M21433,No Failure
L53754,No Failure
M21435,No Failure
L53756,No Failure
L53757,No Failure
L53758,No Failure
L53759,No Failure
L53760,No Failure
L53761,No Failure
L53762,No Failure
M21443,No Failure
L53764,No Failure
M21445,No Failure
L53766,No Failure
M21447,No Failure
L53768,No Failure
M21449,No Failure
L53770,No Failure
L53771,No Failure
M21452,No Failure
L53773,No Failure
L53774,No Failure
M21455,No Failure
M21456,No Failure
L53777,No Failure
L53778,No Failure
L53779,No Failure
M21460,No Failure
M21461,No Failure
L53782,No Failure
M21463,No Failure
M21464,No Failure
M21465,No Failure
H36020,No Failure
L53787,No Failure
M21468,No Failure
L53789,No Failure
L53790,No Failure
H36025,No Failure
L53792,No Failure
L53793,No Failure
L53794,No Failure
L53795,No Failure
M21476,No Failure
L53797,No Failure
M21478,Power Failure
M21479,No Failure
M21480,No Failure
M21481,No Failure
L53802,No Failure
M21483,No Failure
L53804,No Failure
M21485,No Failure
L53806,No Failure
M21487,No Failure
L53808,No Failure
L53809,No Failure
M21490,No Failure
M21491,No Failure
L53812,No Failure
M21493,No Failure
L53814,No Failure
L53815,No Failure
M21496,No Failure
H36051,No Failure
L53818,No Failure
L53819,No Failure
L53820,No Failure
L53821,No Failure
L53822,No Failure
M21503,No Failure
L53824,No Failure
M21505,No Failure
L53826,No Failure
L53827,No Failure
L53828,No Failure
M21509,No Failure
L53830,No Failure
M21511,No Failure
H36066,No Failure
M21513,No Failure
L53834,No Failure
L53835,No Failure
M21516,No Failure
L53837,No Failure
L53838,No Failure
L53839,No Failure
H36074,No Failure
M21521,No Failure
M21522,No Failure
L53843,No Failure
L53844,No Failure
L53845,No Failure
L53846,No Failure
H36081,No Failure
L53848,No Failure
L53849,No Failure
L53850,No Failure
L53851,No Failure
L53852,No Failure
L53853,Overstrain Failure
L53854,No Failure
L53855,No Failure
L53856,No Failure
L53857,No Failure
M21538,Power Failure
L53859,No Failure
L53860,No Failure
L53861,No Failure
L53862,No Failure
L53863,No Failure
L53864,No Failure
L53865,No Failure
L53866,No Failure
L53867,No Failure
L53868,No Failure
L53869,No Failure
L53870,No Failure
M21551,No Failure
M21552,No Failure
M21553,No Failure
M21554,No Failure
M21555,No Failure
L53876,No Failure
L53877,No Failure
L53878,No Failure
M21559,No Failure
H36114,No Failure
L53881,No Failure
M21562,No Failure
M21563,No Failure
M21564,No Failure
M21565,No Failure
L53886,No Failure
L53887,No Failure
M21568,No Failure
L53889,No Failure
L53890,No Failure
L53891,No Failure
H36126,No Failure
L53893,No Failure
L53894,No Failure
L53895,No Failure
L53896,No Failure
M21577,No Failure
L53898,No Failure
M21579,No Failure
L53900,No Failure
L53901,No Failure
L53902,No Failure
M21583,No Failure
L53904,No Failure
M21585,No Failure
L53906,No Failure
L53907,No Failure
L53908,No Failure
H36143,No Failure
M21590,No Failure
L53911,No Failure
L53912,No Failure
M21593,No Failure
M21594,No Failure
L53915,No Failure
L53916,No Failure
M21597,No Failure
H36152,No Failure
L53919,No Failure
L53920,No Failure
M21601,No Failure
H36156,No Failure
L53923,No Failure
M21604,No Failure
M21605,No Failure
M21606,No Failure
M21607,No Failure
H36162,No Failure
L53929,No Failure
M21610,No Failure
M21611,No Failure
L53932,No Failure
L53933,No Failure
L53934,No Failure
M21615,No Failure
L53936,No Failure
L53937,No Failure
L53938,No Failure
L53939,Tool Wear Failure
L53940,No Failure
L53941,No Failure
L53942,No Failure
M21623,No Failure
L53944,No Failure
L53945,No Failure
M21626,No Failure
L53947,No Failure
H36182,No Failure
L53949,No Failure
M21630,No Failure
M21631,No Failure
L53952,No Failure
L53953,No Failure
H36188,No Failure
L53955,No Failure
L53956,No Failure
L53957,No Failure
M21638,No Failure
M21639,No Failure
L53960,No Failure
M21641,No Failure
L53962,No Failure
L53963,No Failure
M21644,No Failure
L53965,No Failure
L53966,No Failure
H36201,No Failure
M21648,No Failure
M21649,No Failure
M21650,No Failure
L53971,No Failure
L53972,No Failure
L53973,No Failure
L53974,No Failure
L53975,No Failure
M21656,No Failure
M21657,No Failure
L53978,No Failure
M21659,Power Failure
M21660,No Failure
L53981,No Failure
M21662,No Failure
M21663,No Failure
L53984,No Failure
M21665,No Failure
L53986,No Failure
L53987,No Failure
L53988,No Failure
L53989,No Failure
L53990,No Failure
L53991,No Failure
L53992,No Failure
M21673,No Failure
H36228,No Failure
L53995,No Failure
L53996,No Failure
M21677,No Failure
M21678,No Failure
L53999,No Failure
L54000,No Failure
M21681,No Failure
M21682,No Failure
M21683,No Failure
L54004,No Failure
L54005,No Failure
L54006,No Failure
M21687,No Failure
L54008,No Failure
H36243,No Failure
M21690,No Failure
L54011,No Failure
M21692,No Failure
L54013,No Failure
L54014,No Failure
L54015,No Failure
H36250,No Failure
M21697,No Failure
L54018,No Failure
L54019,No Failure
L54020,No Failure
M21701,No Failure
L54022,No Failure
L54023,No Failure
M21704,No Failure
M21705,No Failure
M21706,No Failure
L54027,No Failure
M21708,No Failure
L54029,No Failure
M21710,No Failure
M21711,No Failure
H36266,No Failure
L54033,No Failure
L54034,No Failure
M21715,No Failure
M21716,No Failure
L54037,No Failure
L54038,No Failure
M21719,No Failure
L54040,No Failure
H36275,No Failure
M21722,No Failure
L54043,No Failure
L54044,No Failure
L54045,No Failure
M21726,No Failure
L54047,No Failure
L54048,No Failure
L54049,No Failure
H36284,No Failure
L54051,No Failure
L54052,No Failure
L54053,No Failure
H36288,No Failure
M21735,No Failure
L54056,No Failure
M21737,No Failure
H36292,No Failure
H36293,No Failure
M21740,No Failure
L54061,No Failure
L54062,No Failure
L54063,No Failure
L54064,No Failure
L54065,No Failure
M21746,No Failure
L54067,No Failure
M21748,No Failure
H36303,No Failure
M21750,No Failure
L54071,No Failure
L54072,No Failure
L54073,No Failure
L54074,No Failure
M21755,No Failure
M21756,No Failure
L54077,No Failure
M21758,No Failure
L54079,No Failure
L54080,No Failure
L54081,No Failure
L54082,No Failure
M21763,No Failure
M21764,No Failure
M21765,No Failure
M21766,No Failure
L54087,No Failure
L54088,No Failure
L54089,No Failure
L54090,No Failure
L54091,No Failure
M21772,No Failure
L54093,Random Failures
H36328,No Failure
L54095,No Failure
M21776,No Failure
L54097,No Failure
L54098,No Failure
L54099,No Failure
M21780,No Failure
L54101,No Failure
L54102,No Failure
L54103,No Failure
L54104,Overstrain Failure
M21785,No Failure
H36340,No Failure
L54107,No Failure
L54108,No Failure
M21789,No Failure
M21790,No Failure
M21791,No Failure
L54112,Power Failure
L54113,No Failure
L54114,No Failure
L54115,No Failure
L54116,No Failure
H36351,No Failure
L54118,No Failure
M21799,No Failure
H36354,No Failure
L54121,No Failure
M21802,No Failure
L54123,No Failure
M21804,No Failure
M21805,No Failure
L54126,No Failure
M21807,No Failure
L54128,No Failure
M21809,No Failure
H36364,No Failure
L54131,No Failure
L54132,No Failure
L54133,No Failure
M21814,No Failure
L54135,No Failure
M21816,No Failure
L54137,No Failure
L54138,No Failure
L54139,No Failure
L54140,Random Failures
M21821,No Failure
M21822,No Failure
H36377,No Failure
M21824,No Failure
L54145,No Failure
L54146,No Failure
M21827,No Failure
L54148,No Failure
M21829,No Failure
L54150,No Failure
M21831,No Failure
L54152,No Failure
L54153,No Failure
L54154,No Failure
M21835,No Failure
L54156,No Failure
L54157,No Failure
L54158,No Failure
L54159,No Failure
L54160,No Failure
H36395,No Failure
L54162,No Failure
M21843,No Failure
M21844,No Failure
H36399,No Failure
L54166,No Failure
L54167,No Failure
L54168,No Failure
M21849,No Failure
L54170,Power Failure
L54171,No Failure
L54172,No Failure
M21853,No Failure
L54174,No Failure
M21855,No Failure
M21856,No Failure
M21857,No Failure
M21858,No Failure
M21859,No Failure
M21860,No Failure
L54181,No Failure
H36416,No Failure
L54183,No Failure
L54184,No Failure
M21865,No Failure
H36420,No Failure
L54187,No Failure
L54188,No Failure
L54189,No Failure
M21870,No Failure
L54191,Power Failure
L54192,No Failure
M21873,No Failure
H36428,No Failure
L54195,No Failure
L54196,No Failure
M21877,No Failure
M21878,No Failure
L54199,No Failure
L54200,No Failure
H36435,No Failure
L54202,No Failure
M21883,No Failure
L54204,No Failure
H36439,No Failure
L54206,No Failure
L54207,No Failure
M21888,No Failure
L54209,No Failure
L54210,No Failure
L54211,No Failure
L54212,No Failure
M21893,No Failure
H36448,No Failure
L54215,No Failure
L54216,No Failure
L54217,No Failure
L54218,No Failure
H36453,No Failure
L54220,No Failure
L54221,No Failure
L54222,No Failure
M21903,No Failure
M21904,No Failure
M21905,No Failure
M21906,No Failure
L54227,No Failure
L54228,No Failure
L54229,No Failure
L54230,No Failure
L54231,No Failure
H36466,No Failure
H36467,No Failure
H36468,No Failure
L54235,No Failure
M21916,No Failure
L54237,No Failure
L54238,No Failure
L54239,No Failure
H36474,No Failure
L54241,No Failure
M21922,No Failure
L54243,No Failure
M21924,No Failure
L54245,No Failure
M21926,No Failure
M21927,No Failure
L54248,No Failure
L54249,No Failure
L54250,No Failure
H36485,No Failure
M21932,No Failure
L54253,No Failure
M21934,No Failure
L54255,No Failure
L54256,No Failure
M21937,No Failure
L54258,No Failure
L54259,No Failure
L54260,No Failure
L54261,No Failure
L54262,No Failure
L54263,Power Failure
L54264,No Failure
L54265,No Failure
L54266,No Failure
L54267,Tool Wear Failure
M21948,No Failure
L54269,No Failure
M21950,No Failure
L54271,No Failure
L54272,No Failure
H36507,No Failure
L54274,No Failure
L54275,No Failure
L54276,No Failure
M21957,No Failure
L54278,No Failure
M21959,No Failure
L54280,No Failure
L54281,No Failure
M21962,No Failure
H36517,No Failure
L54284,No Failure
L54285,No Failure
L54286,No Failure
H36521,No Failure
M21968,No Failure
L54289,No Failure
M21970,No Failure
M21971,No Failure
L54292,No Failure
L54293,No Failure
H36528,No Failure
M21975,No Failure
L54296,No Failure
L54297,No Failure
L54298,No Failure
L54299,No Failure
L54300,No Failure
M21981,No Failure
L54302,No Failure
M21983,No Failure
M21984,No Failure
L54305,No Failure
M21986,No Failure
L54307,No Failure
L54308,No Failure
L54309,No Failure
L54310,No Failure
M21991,No Failure
L54312,No Failure
M21993,No Failure
M21994,No Failure
L54315,No Failure
M21996,No Failure
M21997,No Failure
L54318,No Failure
L54319,No Failure
L54320,No Failure
M22001,No Failure
H36556,No Failure
H36557,No Failure
M22004,No Failure
L54325,No Failure
L54326,No Failure
L54327,No Failure
M22008,No Failure
L54329,No Failure
L54330,No Failure
H36565,No Failure
L54332,No Failure
L54333,No Failure
L54334,No Failure
M22015,No Failure
M22016,No Failure
L54337,No Failure
L54338,No Failure
L54339,No Failure
M22020,No Failure
L54341,No Failure
L54342,No Failure
M22023,No Failure
M22024,No Failure
L54345,No Failure
M22026,No Failure
L54347,Overstrain Failure
L54348,No Failure
L54349,No Failure
M22030,No Failure
M22031,No Failure
M22032,No Failure
L54353,No Failure
L54354,No Failure
L54355,No Failure
L54356,No Failure
L54357,No Failure
L54358,No Failure
L54359,No Failure
M22040,No Failure
L54361,No Failure
L54362,No Failure
L54363,No Failure
M22044,No Failure
L54365,No Failure
M22046,No Failure
L54367,No Failure
L54368,No Failure
L54369,No Failure
L54370,No Failure
L54371,No Failure
M22052,No Failure
L54373,No Failure
L54374,No Failure
M22055,No Failure
H36610,No Failure
L54377,No Failure
M22058,No Failure
L54379,No Failure
L54380,No Failure
L54381,No Failure
L54382,No Failure
M22063,No Failure
L54384,No Failure
L54385,No Failure
L54386,No Failure
M22067,No Failure
L54388,No Failure
L54389,No Failure
M22070,No Failure
L54391,No Failure
M22072,No Failure
M22073,No Failure
M22074,No Failure
L54395,No Failure
M22076,No Failure
L54397,No Failure
H36632,No Failure
M22079,No Failure
L54400,No Failure
H36635,No Failure
M22082,No Failure
L54403,No Failure
L54404,No Failure
M22085,No Failure
L54406,No Failure
L54407,No Failure
H36642,No Failure
L54409,No Failure
L54410,No Failure
L54411,No Failure
M22092,No Failure
L54413,No Failure
M22094,No Failure
L54415,No Failure
M22096,No Failure
M22097,No Failure
L54418,No Failure
L54419,No Failure
M22100,No Failure
M22101,No Failure
H36656,No Failure
M22103,No Failure
L54424,No Failure
L54425,No Failure
L54426,No Failure
M22107,No Failure
L54428,No Failure
L54429,No Failure
M22110,No Failure
M22111,No Failure
H36666,No Failure
L54433,No Failure
L54434,No Failure
M22115,No Failure
H36670,No Failure
L54437,No Failure
L54438,No Failure
M22119,No Failure
L54440,No Failure
L54441,No Failure
M22122,No Failure
L54443,No Failure
M22124,No Failure
L54445,No Failure
L54446,No Failure
L54447,No Failure
L54448,No Failure
M22129,No Failure
L54450,No Failure
M22131,No Failure
L54452,No Failure
M22133,No Failure
M22134,No Failure
L54455,No Failure
M22136,No Failure
L54457,No Failure
H36692,No Failure
L54459,No Failure
L54460,Power Failure
L54461,No Failure
L54462,No Failure
M22143,No Failure
M22144,No Failure
M22145,No Failure
M22146,No Failure
M22147,No Failure
M22148,No Failure
L54469,No Failure
L54470,No Failure
L54471,No Failure
M22152,No Failure
L54473,No Failure
L54474,No Failure
M22155,No Failure
H36710,No Failure
L54477,No Failure
L54478,No Failure
L54479,No Failure
L54480,No Failure
L54481,No Failure
L54482,No Failure
L54483,No Failure
L54484,No Failure
M22165,No Failure
L54486,No Failure
M22167,No Failure
L54488,No Failure
L54489,No Failure
L54490,No Failure
H36725,No Failure
L54492,No Failure
L54493,No Failure
L54494,No Failure
L54495,No Failure
L54496,No Failure
L54497,No Failure
H36732,No Failure
L54499,No Failure
H36734,No Failure
L54501,No Failure
H36736,No Failure
L54503,No Failure
M22184,No Failure
L54505,No Failure
M22186,No Failure
M22187,No Failure
L54508,No Failure
M22189,No Failure
H36744,No Failure
L54511,No Failure
M22192,No Failure
M22193,No Failure
L54514,No Failure
L54515,No Failure
H36750,No Failure
L54517,No Failure
L54518,No Failure
L54519,No Failure
L54520,No Failure
L54521,No Failure
M22202,No Failure
L54523,No Failure
L54524,No Failure
L54525,No Failure
